frame,left_INDEX_FINGER_DIP_x,left_INDEX_FINGER_DIP_y,left_INDEX_FINGER_DIP_z,left_INDEX_FINGER_MCP_x,left_INDEX_FINGER_MCP_y,left_INDEX_FINGER_MCP_z,left_INDEX_FINGER_PIP_x,left_INDEX_FINGER_PIP_y,left_INDEX_FINGER_PIP_z,left_INDEX_FINGER_TIP_x,left_INDEX_FINGER_TIP_y,left_INDEX_FINGER_TIP_z,left_MIDDLE_FINGER_DIP_x,left_MIDDLE_FINGER_DIP_y,left_MIDDLE_FINGER_DIP_z,left_MIDDLE_FINGER_MCP_x,left_MIDDLE_FINGER_MCP_y,left_MIDDLE_FINGER_MCP_z,left_MIDDLE_FINGER_PIP_x,left_MIDDLE_FINGER_PIP_y,left_MIDDLE_FINGER_PIP_z,left_MIDDLE_FINGER_TIP_x,left_MIDDLE_FINGER_TIP_y,left_MIDDLE_FINGER_TIP_z,left_PINKY_DIP_x,left_PINKY_DIP_y,left_PINKY_DIP_z,left_PINKY_MCP_x,left_PINKY_MCP_y,left_PINKY_MCP_z,left_PINKY_PIP_x,left_PINKY_PIP_y,left_PINKY_PIP_z,left_PINKY_TIP_x,left_PINKY_TIP_y,left_PINKY_TIP_z,left_RING_FINGER_DIP_x,left_RING_FINGER_DIP_y,left_RING_FINGER_DIP_z,left_RING_FINGER_MCP_x,left_RING_FINGER_MCP_y,left_RING_FINGER_MCP_z,left_RING_FINGER_PIP_x,left_RING_FINGER_PIP_y,left_RING_FINGER_PIP_z,left_RING_FINGER_TIP_x,left_RING_FINGER_TIP_y,left_RING_FINGER_TIP_z,left_THUMB_CMC_x,left_THUMB_CMC_y,left_THUMB_CMC_z,left_THUMB_IP_x,left_THUMB_IP_y,left_THUMB_IP_z,left_THUMB_MCP_x,left_THUMB_MCP_y,left_THUMB_MCP_z,left_THUMB_TIP_x,left_THUMB_TIP_y,left_THUMB_TIP_z,left_WRIST_x,left_WRIST_y,left_WRIST_z,left_bounding_box_size,left_confidence,left_convex_hull_area,left_direction_changes,left_distance,left_duration,left_movement_direction,left_movement_label,left_speed,left_thumb_index_distance,left_thumb_index_middle_angle,left_velocity,right_INDEX_FINGER_DIP_x,right_INDEX_FINGER_DIP_y,right_INDEX_FINGER_DIP_z,right_INDEX_FINGER_MCP_x,right_INDEX_FINGER_MCP_y,right_INDEX_FINGER_MCP_z,right_INDEX_FINGER_PIP_x,right_INDEX_FINGER_PIP_y,right_INDEX_FINGER_PIP_z,right_INDEX_FINGER_TIP_x,right_INDEX_FINGER_TIP_y,right_INDEX_FINGER_TIP_z,right_MIDDLE_FINGER_DIP_x,right_MIDDLE_FINGER_DIP_y,right_MIDDLE_FINGER_DIP_z,right_MIDDLE_FINGER_MCP_x,right_MIDDLE_FINGER_MCP_y,right_MIDDLE_FINGER_MCP_z,right_MIDDLE_FINGER_PIP_x,right_MIDDLE_FINGER_PIP_y,right_MIDDLE_FINGER_PIP_z,right_MIDDLE_FINGER_TIP_x,right_MIDDLE_FINGER_TIP_y,right_MIDDLE_FINGER_TIP_z,right_PINKY_DIP_x,right_PINKY_DIP_y,right_PINKY_DIP_z,right_PINKY_MCP_x,right_PINKY_MCP_y,right_PINKY_MCP_z,right_PINKY_PIP_x,right_PINKY_PIP_y,right_PINKY_PIP_z,right_PINKY_TIP_x,right_PINKY_TIP_y,right_PINKY_TIP_z,right_RING_FINGER_DIP_x,right_RING_FINGER_DIP_y,right_RING_FINGER_DIP_z,right_RING_FINGER_MCP_x,right_RING_FINGER_MCP_y,right_RING_FINGER_MCP_z,right_RING_FINGER_PIP_x,right_RING_FINGER_PIP_y,right_RING_FINGER_PIP_z,right_RING_FINGER_TIP_x,right_RING_FINGER_TIP_y,right_RING_FINGER_TIP_z,right_THUMB_CMC_x,right_THUMB_CMC_y,right_THUMB_CMC_z,right_THUMB_IP_x,right_THUMB_IP_y,right_THUMB_IP_z,right_THUMB_MCP_x,right_THUMB_MCP_y,right_THUMB_MCP_z,right_THUMB_TIP_x,right_THUMB_TIP_y,right_THUMB_TIP_z,right_WRIST_x,right_WRIST_y,right_WRIST_z,right_bounding_box_size,right_confidence,right_convex_hull_area,right_direction_changes,right_distance,right_duration,right_movement_direction,right_movement_label,right_speed,right_thumb_index_distance,right_thumb_index_middle_angle,right_velocity
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.2333333333333334,Not moving,slow,0.0,0.0,0.0,0.0,0.6920692920684814,0.3485035002231598,-0.05111664906144142,0.6323662996292114,0.5335934162139893,-0.007394397631287575,0.6691577434539795,0.4161880910396576,-0.02905884198844433,0.7152385115623474,0.2923862934112549,-0.06815441697835922,0.6389833688735962,0.2800045609474182,-0.060346733778715134,0.5921881198883057,0.5080963969230652,-0.021182473748922348,0.6183606386184692,0.36875075101852417,-0.03873194009065628,0.6570448875427246,0.2088109850883484,-0.07745209336280823,0.48098695278167725,0.3648573160171509,-0.08915810286998749,0.497946560382843,0.5384543538093567,-0.060277845710515976,0.4835255444049835,0.43499523401260376,-0.07896343618631363,0.48340481519699097,0.30159804224967957,-0.09633073955774307,0.5765711665153503,0.2912304401397705,-0.07553817331790924,0.5478582382202148,0.5099391341209412,-0.03926987573504448,0.5604302883148193,0.37656182050704956,-0.0566132478415966,0.5940009951591492,0.21900084614753723,-0.0903114303946495,0.5761053562164307,0.8164474368095398,-0.018859585747122765,0.7311593890190125,0.7280712723731995,-0.04842447489500046,0.6620855927467346,0.759097695350647,-0.031904470175504684,0.786715030670166,0.7219467759132385,-0.06692835688591003,0.4849068522453308,0.8298911452293396,4.6367182449102984e-07,0.18988164357458004,1.0,1.5905831188296298,30,0.9670668619414006,2.2333333333333334,Not moving,fast,0.4330150128095823,0.43546825846949816,154.59759344203792,0.18950067975477938
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.2666666666666666,Not moving,slow,0.0,0.0,0.0,0.0,0.6594588160514832,0.3362952768802643,-0.0698080062866211,0.6045634746551514,0.5268466472625732,-0.018109209835529327,0.6385115385055542,0.40744268894195557,-0.04478304088115692,0.6775761842727661,0.2769496440887451,-0.08873831480741501,0.5964020490646362,0.26756834983825684,-0.08068779110908508,0.5600742101669312,0.5059487223625183,-0.03302791342139244,0.5822582244873047,0.3600403070449829,-0.05659440532326698,0.6060485243797302,0.19274094700813293,-0.09882425516843796,0.4452722370624542,0.35982269048690796,-0.10780981928110123,0.4589686095714569,0.5453298091888428,-0.07394291460514069,0.4444088637828827,0.4345858693122864,-0.0965287983417511,0.4523215889930725,0.2911321222782135,-0.11525371670722961,0.5347794890403748,0.2788555920124054,-0.09399194270372391,0.5121840238571167,0.5123355388641357,-0.05208054184913635,0.5203229784965515,0.3695377707481384,-0.0744871199131012,0.5494530200958252,0.20105192065238953,-0.10841832309961319,0.5478121042251587,0.8159559965133667,-0.021158240735530853,0.7015003561973572,0.7204545736312866,-0.05411141738295555,0.6340806484222412,0.7533782720565796,-0.03641265630722046,0.7577792406082153,0.7124125957489014,-0.07441366463899612,0.4613228440284729,0.8343318104743958,4.314198065458186e-07,0.20105557065211332,1.0,1.6094016656042325,31,0.991065298377791,2.2666666666666666,Left,fast,0.43723469046079017,0.4430188575180185,150.09083276483295,0.7199530930917124
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.3,Not moving,slow,0.0,0.0,0.0,0.0,0.6600949764251709,0.3380163311958313,-0.057364147156476974,0.6035283803939819,0.5287809371948242,-0.008994699455797672,0.6391528248786926,0.4083564281463623,-0.03347121924161911,0.6794775128364563,0.27950596809387207,-0.07568226754665375,0.5947142839431763,0.2690972685813904,-0.07021120190620422,0.5588598847389221,0.503361165523529,-0.024940161034464836,0.5803792476654053,0.3592752516269684,-0.04621541127562523,0.6049849390983582,0.1976662576198578,-0.08862019330263138,0.44065651297569275,0.3563089966773987,-0.0993121787905693,0.45962750911712646,0.5367496609687805,-0.06760483235120773,0.44111368060112,0.42817795276641846,-0.08862041682004929,0.44710004329681396,0.2926623523235321,-0.10662331432104111,0.5279720425605774,0.28225433826446533,-0.08543611317873001,0.5111759305000305,0.505994439125061,-0.04498220607638359,0.5165563821792603,0.3691992163658142,-0.0657573938369751,0.5395131707191467,0.2090844213962555,-0.10020625591278076,0.5485864877700806,0.8171131610870361,-0.01741865836083889,0.700276792049408,0.7230511903762817,-0.048635371029376984,0.6323114633560181,0.7555184960365295,-0.031049339100718498,0.7552926540374756,0.7142802476882935,-0.06865952908992767,0.4580165147781372,0.8351317644119263,4.389391108361451e-07,0.20056968711705014,1.0,1.609426211613782,32,0.9944670243241006,2.3,Not moving,fast,0.43237696709743506,0.4413909023616257,147.5824176855173,0.10205177838928811
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.333333333333333,Not moving,slow,0.0,0.0,0.0,0.0,0.6156318187713623,0.3322051167488098,-0.07896296679973602,0.5592204928398132,0.5229543447494507,-0.024652449414134026,0.5933641195297241,0.4040902256965637,-0.05262032151222229,0.6354786157608032,0.2685948610305786,-0.09915275871753693,0.5518671274185181,0.26693111658096313,-0.08296573907136917,0.5109456181526184,0.4997899830341339,-0.03624306991696358,0.5306292772293091,0.35632991790771484,-0.05939638242125511,0.5680878162384033,0.19218119978904724,-0.1017327755689621,0.36665627360343933,0.3479803204536438,-0.11454972624778748,0.4108738303184509,0.5411300659179688,-0.07295692712068558,0.3784991502761841,0.42741695046424866,-0.09914479404687881,0.361112505197525,0.2724388837814331,-0.12487811595201492,0.47789284586906433,0.2836852967739105,-0.09813340753316879,0.4615330696105957,0.5063945651054382,-0.05278398469090462,0.4599366784095764,0.36677348613739014,-0.07665641605854034,0.49488887190818787,0.2124035358428955,-0.11383472383022308,0.5171246528625488,0.8159260749816895,-0.028490958735346794,0.671812891960144,0.7129613757133484,-0.06401899456977844,0.6030586957931519,0.7493821382522583,-0.04569736123085022,0.7314437627792358,0.7056245803833008,-0.08389896899461746,0.42742612957954407,0.8416388034820557,4.89995215957606e-07,0.24051445112163616,1.0,1.6793760777159277,33,1.0257418260670133,2.333333333333333,Left,fast,0.43960363974300576,0.44770186859192307,150.97499133442193,0.9382440522873817
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.3666666666666663,Not moving,slow,0.0,0.0,0.0,0.0,0.6166037321090698,0.3286926746368408,-0.08151932060718536,0.5575309991836548,0.5234187841415405,-0.02505076490342617,0.5943893790245056,0.4021645188331604,-0.05439133197069168,0.6370800137519836,0.2628868520259857,-0.1020653024315834,0.5540788769721985,0.2623760998249054,-0.08604073524475098,0.509211540222168,0.4973928928375244,-0.03752930462360382,0.53256756067276,0.3528974950313568,-0.0621689110994339,0.5717921257019043,0.1866466999053955,-0.10450928658246994,0.368514746427536,0.3428513705730438,-0.1144605353474617,0.4092130661010742,0.537464439868927,-0.07536479830741882,0.37956762313842773,0.42343759536743164,-0.10129737854003906,0.36306631565093994,0.26807519793510437,-0.12279461324214935,0.478407621383667,0.2799859344959259,-0.09907452017068863,0.45964759588241577,0.5024775266647339,-0.054637592285871506,0.4613853096961975,0.36336880922317505,-0.07943873852491379,0.4946914613246918,0.209888756275177,-0.1129368245601654,0.5155931115150452,0.8158978223800659,-0.027466725558042526,0.6726645231246948,0.713915228843689,-0.06702005863189697,0.6018061637878418,0.752017080783844,-0.046251051127910614,0.7325074672698975,0.7042010426521301,-0.0896010473370552,0.4219233989715576,0.8375535011291504,5.626627057608857e-07,0.24047175824071587,1.0,1.6890038956398783,34,1.0325952733352661,2.3666666666666663,Not moving,fast,0.43630786197264776,0.45168569978247486,151.62654388278676,0.20560341804758953
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.3999999999999995,Not moving,slow,0.0,0.0,0.0,0.0,0.5913379788398743,0.3274019956588745,-0.10996828228235245,0.5290768146514893,0.5288500785827637,-0.045272842049598694,0.5702677369117737,0.40443146228790283,-0.08040159195661545,0.6075841188430786,0.25839415192604065,-0.13149680197238922,0.5203368663787842,0.25481733679771423,-0.11183399707078934,0.4730236530303955,0.5016195178031921,-0.05551323667168617,0.49873584508895874,0.34951186180114746,-0.08538789302110672,0.5368849635124207,0.1737527847290039,-0.13191606104373932,0.3160669505596161,0.34988725185394287,-0.13335034251213074,0.3559766411781311,0.5441230535507202,-0.08839984238147736,0.32800695300102234,0.4285290241241455,-0.11813768744468689,0.3102686405181885,0.27467411756515503,-0.14287802577018738,0.43537065386772156,0.2678499221801758,-0.12239924818277359,0.41463834047317505,0.5082247257232666,-0.07019451260566711,0.4195942282676697,0.360533744096756,-0.09916336834430695,0.4502919316291809,0.18745097517967224,-0.13894326984882355,0.48423290252685547,0.8120119571685791,-0.03608229383826256,0.6422570943832397,0.7080409526824951,-0.08269403874874115,0.5702884197235107,0.7447813749313354,-0.05971241742372513,0.705822229385376,0.6999624967575073,-0.10784211754798889,0.39143890142440796,0.8420907258987427,6.74070690820372e-07,0.2643634712057974,1.0,1.7345183380475553,35,1.063415575074736,2.3999999999999995,Left,fast,0.4430898229478068,0.45298220010872353,152.67133411095185,0.924609052184099
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.4333333333333327,Not moving,slow,0.0,0.0,0.0,0.0,0.5893956422805786,0.3250073492527008,-0.11107876151800156,0.5277503132820129,0.5275903344154358,-0.04398459196090698,0.5676559209823608,0.40238410234451294,-0.08024804294109344,0.6067682504653931,0.2560725212097168,-0.1332545280456543,0.51869797706604,0.25298750400543213,-0.11047957837581635,0.47167566418647766,0.5002545118331909,-0.05432438105344772,0.4972578287124634,0.34662967920303345,-0.08439838886260986,0.5358712673187256,0.17480376362800598,-0.1299854815006256,0.3200336992740631,0.34774094820022583,-0.12915875017642975,0.356586217880249,0.5425552129745483,-0.0880197137594223,0.3321376144886017,0.4265737235546112,-0.11597482115030289,0.313151478767395,0.2744790017604828,-0.13733027875423431,0.43648290634155273,0.26767614483833313,-0.12016469985246658,0.41429728269577026,0.5063824653625488,-0.0692579373717308,0.421157568693161,0.36117827892303467,-0.09797055274248123,0.4508383572101593,0.18890470266342163,-0.13572119176387787,0.4803827702999115,0.8110690116882324,-0.035965003073215485,0.640846848487854,0.7079291939735413,-0.08470045775175095,0.5679551362991333,0.7457724809646606,-0.060303498059511185,0.7030084133148193,0.7001419067382812,-0.11142867058515549,0.38426586985588074,0.8379863500595093,6.585393066416145e-07,0.25854633019141815,1.0,1.7270982073342835,36,1.0716798525938402,2.4333333333333327,Not moving,fast,0.4404163777782906,0.4549023589330868,151.12752803445716,0.24792832557312577
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.466666666666667,Not moving,slow,0.0,0.0,0.0,0.0,0.5560117959976196,0.3344714939594269,-0.10140334814786911,0.4929557144641876,0.532565176486969,-0.037637025117874146,0.5320266485214233,0.40812766551971436,-0.07153712958097458,0.5752816796302795,0.2743721902370453,-0.12270122021436691,0.4873692989349365,0.2561952769756317,-0.1044810339808464,0.438369482755661,0.504912793636322,-0.04845336824655533,0.46593111753463745,0.3498533368110657,-0.07665954530239105,0.5039787888526917,0.180821031332016,-0.12580278515815735,0.2741991877555847,0.34942832589149475,-0.13113370537757874,0.31851378083229065,0.5442753434181213,-0.08327165991067886,0.2900235056877136,0.4265502095222473,-0.11406653374433517,0.26419270038604736,0.27601736783981323,-0.1424543410539627,0.4085195064544678,0.2695443034172058,-0.12073059380054474,0.3803902864456177,0.5102441906929016,-0.06420399248600006,0.3931790590286255,0.361970454454422,-0.09397117793560028,0.4225185513496399,0.1927083432674408,-0.1398748755455017,0.4433143436908722,0.8155072927474976,-0.035089172422885895,0.6119118332862854,0.707402229309082,-0.07825848460197449,0.5360693335533142,0.7462776899337769,-0.05677273869514465,0.6772456765174866,0.697498619556427,-0.1019715741276741,0.34587013721466064,0.8470019102096558,6.286159646151646e-07,0.27516799466226693,1.0,1.7553115025028767,37,1.1111198400415685,2.466666666666667,Left,fast,0.45045398920604124,0.43573197045507644,156.2347326384862,1.183199623431848
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.5,Not moving,slow,0.0,0.0,0.0,0.0,0.5575171113014221,0.32420575618743896,-0.09584163129329681,0.49596932530403137,0.5321499109268188,-0.03528091683983803,0.5351966619491577,0.40373092889785767,-0.06747198104858398,0.5754290223121643,0.2582288086414337,-0.11648937314748764,0.48624539375305176,0.25371605157852173,-0.09905140101909637,0.44146645069122314,0.504409670829773,-0.04613170400261879,0.4685070514678955,0.3483339846134186,-0.07315719872713089,0.4995279014110565,0.17918622493743896,-0.11860092729330063,0.2747321128845215,0.3486901521682739,-0.1281159371137619,0.3195805251598358,0.5421009063720703,-0.08086894452571869,0.29254263639450073,0.42631423473358154,-0.11141122132539749,0.2618318200111389,0.27640727162361145,-0.138945072889328,0.4101318418979645,0.2640261948108673,-0.11654901504516602,0.38313066959381104,0.508300244808197,-0.06182597950100899,0.3974611461162567,0.3580355644226074,-0.09061519056558609,0.4205746650695801,0.18884840607643127,-0.1349625289440155,0.44224685430526733,0.8149226903915405,-0.0339587964117527,0.6103447079658508,0.7061294317245483,-0.07573564350605011,0.534457266330719,0.7463773488998413,-0.054601170122623444,0.674123227596283,0.7006365060806274,-0.09918639808893204,0.3444363474845886,0.8432377576828003,5.997434868731943e-07,0.2737827411446574,1.0,1.7568539895354194,38,1.1151478168582214,2.5,Not moving,fast,0.44605912674328857,0.45361273114407835,148.73737246210104,0.12083930449958395
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.533333333333333,Not moving,slow,0.0,0.0,0.0,0.0,0.49610990285873413,0.316124826669693,-0.08250852674245834,0.45061489939689636,0.5194989442825317,-0.0285369660705328,0.47396335005760193,0.38315513730049133,-0.05710616707801819,0.5198251605033875,0.2612861692905426,-0.10127497464418411,0.4352757930755615,0.2440013289451599,-0.08748434484004974,0.394770085811615,0.497582346200943,-0.03928443416953087,0.41245511174201965,0.3392813801765442,-0.06272220611572266,0.45726534724235535,0.16549834609031677,-0.10723624378442764,0.22556501626968384,0.3453250527381897,-0.12183266133069992,0.2725570797920227,0.5442732572555542,-0.075166255235672,0.2417484074831009,0.424982488155365,-0.10402456670999527,0.21654511988162994,0.2687741219997406,-0.13392333686351776,0.36148756742477417,0.2656039297580719,-0.10899478197097778,0.33532941341400146,0.5076907873153687,-0.05552976578474045,0.34402310848236084,0.35876715183258057,-0.08218560367822647,0.3801661431789398,0.1884128749370575,-0.12815967202186584,0.4116840064525604,0.8141374588012695,-0.032560184597969055,0.5791483521461487,0.7032134532928467,-0.06962963193655014,0.5044694542884827,0.7422947287559509,-0.05082369223237038,0.6432349681854248,0.6926323771476746,-0.08987495303153992,0.3117711544036865,0.8477290868759155,6.099631377765036e-07,0.2911009312939927,1.0,1.7795128984275626,39,1.1481203338524326,2.533333333333333,Left,fast,0.4532053949417497,0.4487978299386198,162.81714644406512,0.9891755098263347
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.5666666666666664,Not moving,slow,0.0,0.0,0.0,0.0,0.4940182566642761,0.31743931770324707,-0.08981505781412125,0.45027798414230347,0.5213396549224854,-0.032143495976924896,0.471975177526474,0.384870707988739,-0.06327517330646515,0.5194295644760132,0.26435208320617676,-0.10845647752285004,0.4355979561805725,0.24060207605361938,-0.09039103984832764,0.3957442343235016,0.4976232647895813,-0.04190940409898758,0.4143029749393463,0.33673030138015747,-0.06647291779518127,0.4578248858451843,0.16303569078445435,-0.10889162868261337,0.22579699754714966,0.3442741930484772,-0.12090704590082169,0.2752629518508911,0.5408818125724792,-0.07606896758079529,0.24487368762493134,0.422508180141449,-0.10485165566205978,0.21275435388088226,0.2701394557952881,-0.13126780092716217,0.3617539405822754,0.257280558347702,-0.11012072116136551,0.33773553371429443,0.5052669048309326,-0.05722682923078537,0.3476879298686981,0.3526991009712219,-0.08467739820480347,0.3780815601348877,0.1799205243587494,-0.12773902714252472,0.4075086712837219,0.8155668377876282,-0.034463874995708466,0.5778335332870483,0.7061617374420166,-0.07816951721906662,0.5009492635726929,0.7461776733398438,-0.056019190698862076,0.6424654722213745,0.6955687999725342,-0.10178415477275848,0.30794578790664673,0.8420232534408569,6.626211188631714e-07,0.2917685048883678,1.0,1.7834503905312726,40,1.1549898290322336,2.5666666666666664,Not moving,fast,0.44999603728528587,0.44847542998960754,164.62326792074546,0.2060848553940254
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2.5999999999999996,Not moving,slow,0.0,0.0,0.0,0.0,0.4643145501613617,0.3216659426689148,-0.08649661391973495,0.40905430912971497,0.5190787315368652,-0.031100919470191002,0.4418700635433197,0.39269745349884033,-0.05976535379886627,0.48459190130233765,0.25969353318214417,-0.10694486647844315,0.39144468307495117,0.25018778443336487,-0.09132136404514313,0.3512958586215973,0.49600541591644287,-0.04061295837163925,0.37189650535583496,0.34373652935028076,-0.06494925916194916,0.40752285718917847,0.17088672518730164,-0.11236049979925156,0.17617167532444,0.34689563512802124,-0.1244833916425705,0.22567927837371826,0.5450887680053711,-0.07502962648868561,0.19375431537628174,0.42609405517578125,-0.10597271472215652,0.16606976091861725,0.27094364166259766,-0.13694661855697632,0.3154870271682739,0.2654581367969513,-0.11292105913162231,0.2899632453918457,0.5068497061729431,-0.05598822236061096,0.2999487519264221,0.35878968238830566,-0.08473588526248932,0.3309302031993866,0.18565160036087036,-0.13293612003326416,0.3702365756034851,0.8139346837997437,-0.0372648648917675,0.5450071096420288,0.6982355713844299,-0.0757497176527977,0.4670114815235138,0.7409790754318237,-0.05668286234140396,0.6103307008743286,0.6841850280761719,-0.0966891199350357,0.2721606194972992,0.8489882946014404,6.569767379005498e-07,0.30125404061336836,1.0,1.7887968966347454,41,1.1914465167102712,2.5999999999999996,Left,fast,0.4582486602731813,0.44284134325098223,155.5474741373568,1.0937006303411316
